ID_PGTO;ID_RCBE;VL;DS_TRAN;DT_REFE;
CNPJ_01084;CNPJ_06480;16978;PIX;2025-04-29;
CNPJ_01084;CNPJ_06493;16661;PIX;2025-03-30;
CNPJ_01084;CNPJ_06493;13169;PIX;2025-05-30;
CNPJ_01084;CNPJ_07838;3738;PIX;2025-03-30;
CNPJ_01084;CNPJ_07838;6245;TED;2025-05-30;
CNPJ_01084;CNPJ_08240;15424;PIX;2025-03-30;
CNPJ_01084;CNPJ_08240;4307;BOLETO;2025-05-30;
CNPJ_01084;CNPJ_08624;2247;PIX;2025-03-30;
CNPJ_01084;CNPJ_08624;7883;PIX;2025-05-30;
CNPJ_01084;CNPJ_09791;156;SISTEMICO;2025-04-29;
CNPJ_01084;CNPJ_09791;106;PIX;2025-05-30;
CNPJ_01085;CNPJ_04337;50;PIX;2025-03-30;
CNPJ_01085;CNPJ_04337;112;PIX;2025-05-30;
CNPJ_01086;CNPJ_00037;136;PIX;2025-03-30;
CNPJ_01086;CNPJ_00037;103;TED;2025-04-29;
CNPJ_01086;CNPJ_00863;1969;PIX;2025-03-30;
CNPJ_01086;CNPJ_00863;9857;PIX;2025-04-29;
CNPJ_01086;CNPJ_01432;3787;PIX;2025-03-30;
CNPJ_01086;CNPJ_01432;6027;PIX;2025-05-30;
CNPJ_01086;CNPJ_01466;23117;PIX;2025-03-30;
CNPJ_01086;CNPJ_01466;20399;PIX;2025-05-30;
CNPJ_01086;CNPJ_01825;5620;TED;2025-04-29;
CNPJ_01086;CNPJ_01825;12366;BOLETO;2025-05-30;
CNPJ_01086;CNPJ_01926;7686;TED;2025-03-30;
CNPJ_01086;CNPJ_01926;21843;PIX;2025-04-29;
CNPJ_01086;CNPJ_02054;5417;BOLETO;2025-04-29;
CNPJ_01086;CNPJ_02799;10295;PIX;2025-03-30;
CNPJ_01086;CNPJ_02799;7787;PIX;2025-04-29;
CNPJ_01086;CNPJ_03500;24878;PIX;2025-03-30;
CNPJ_01086;CNPJ_03500;4703;PIX;2025-04-29;
CNPJ_01086;CNPJ_03506;17390;PIX;2025-03-30;
CNPJ_01086;CNPJ_03506;6860;SISTEMICO;2025-05-30;
CNPJ_01086;CNPJ_03534;8159;PIX;2025-03-30;
CNPJ_01086;CNPJ_03534;18239;PIX;2025-04-29;
CNPJ_01086;CNPJ_03612;19102;PIX;2025-03-30;
CNPJ_01086;CNPJ_03612;15987;PIX;2025-05-30;
CNPJ_01086;CNPJ_04257;29374;PIX;2025-03-30;
CNPJ_01086;CNPJ_04257;25413;SISTEMICO;2025-05-30;
CNPJ_01086;CNPJ_04496;10264;PIX;2025-03-30;
CNPJ_01086;CNPJ_04496;5445;PIX;2025-05-30;
CNPJ_01086;CNPJ_04687;4733;PIX;2025-04-29;
CNPJ_01086;CNPJ_04687;6538;BOLETO;2025-05-30;
CNPJ_01086;CNPJ_05111;19010;BOLETO;2025-03-30;
CNPJ_01086;CNPJ_05111;19760;PIX;2025-05-30;
CNPJ_01086;CNPJ_05451;1107;PIX;2025-03-30;
CNPJ_01086;CNPJ_05451;1481;PIX;2025-05-30;
CNPJ_01086;CNPJ_06051;13119;PIX;2025-03-30;
CNPJ_01086;CNPJ_06051;15114;PIX;2025-05-30;
CNPJ_01086;CNPJ_06301;1470;PIX;2025-04-29;
CNPJ_01086;CNPJ_06301;1768;PIX;2025-05-30;
CNPJ_01086;CNPJ_06885;3565;PIX;2025-03-30;
CNPJ_01086;CNPJ_06885;1221;PIX;2025-04-29;
CNPJ_01086;CNPJ_07048;3779;PIX;2025-03-30;
CNPJ_01086;CNPJ_07048;14159;TED;2025-05-30;
CNPJ_01086;CNPJ_07322;23789;PIX;2025-03-30;
CNPJ_01086;CNPJ_07322;21901;PIX;2025-04-29;
CNPJ_01086;CNPJ_07333;4585;PIX;2025-04-29;
CNPJ_01086;CNPJ_07333;15604;PIX;2025-05-30;
CNPJ_01086;CNPJ_08601;4558;PIX;2025-05-30;
CNPJ_01086;CNPJ_08744;4042;PIX;2025-03-30;
CNPJ_01086;CNPJ_08744;13507;PIX;2025-04-29;
CNPJ_01086;CNPJ_09293;19999;SISTEMICO;2025-03-30;
CNPJ_01086;CNPJ_09293;20127;PIX;2025-05-30;
CNPJ_01090;CNPJ_00857;5980;TED;2025-03-30;
CNPJ_01090;CNPJ_00857;7525;SISTEMICO;2025-05-30;
CNPJ_01090;CNPJ_00876;15943;SISTEMICO;2025-03-30;
CNPJ_01090;CNPJ_00876;7655;PIX;2025-05-30;
CNPJ_01090;CNPJ_01869;12682;BOLETO;2025-04-29;
CNPJ_01090;CNPJ_01869;5162;PIX;2025-05-30;
CNPJ_01090;CNPJ_02130;5195;SISTEMICO;2025-03-30;
CNPJ_01090;CNPJ_02130;14508;PIX;2025-04-29;
CNPJ_01090;CNPJ_02152;7116;TED;2025-03-30;
CNPJ_01090;CNPJ_02152;976;PIX;2025-04-29;
CNPJ_01090;CNPJ_03443;11225;BOLETO;2025-03-30;
CNPJ_01090;CNPJ_03443;8224;BOLETO;2025-05-30;
CNPJ_01090;CNPJ_04844;18876;SISTEMICO;2025-03-30;
CNPJ_01090;CNPJ_04844;15748;PIX;2025-04-29;
CNPJ_01090;CNPJ_05439;12751;PIX;2025-03-30;
CNPJ_01090;CNPJ_05439;16927;PIX;2025-04-29;
CNPJ_01090;CNPJ_05892;2989;PIX;2025-03-30;
CNPJ_01090;CNPJ_05892;4770;PIX;2025-04-29;
CNPJ_01090;CNPJ_06100;11615;PIX;2025-03-30;
CNPJ_01090;CNPJ_06100;4720;PIX;2025-04-29;
CNPJ_01090;CNPJ_06157;15354;PIX;2025-03-30;
CNPJ_01090;CNPJ_06157;12892;PIX;2025-04-29;
CNPJ_01090;CNPJ_06978;16060;SISTEMICO;2025-03-30;
CNPJ_01090;CNPJ_06978;9189;PIX;2025-04-29;
CNPJ_01090;CNPJ_07452;15892;PIX;2025-03-30;
CNPJ_01090;CNPJ_07452;8019;PIX;2025-04-29;
CNPJ_01090;CNPJ_07914;2818;PIX;2025-04-29;
CNPJ_01090;CNPJ_07914;5793;PIX;2025-05-30;
CNPJ_01090;CNPJ_09139;6933;PIX;2025-03-30;
CNPJ_01090;CNPJ_09139;13140;PIX;2025-05-30;
CNPJ_01091;CNPJ_00489;136;PIX;2025-04-29;
CNPJ_01091;CNPJ_00489;358;PIX;2025-05-30;
CNPJ_01093;CNPJ_05864;1309;PIX;2025-04-29;
CNPJ_01093;CNPJ_05864;2086;SISTEMICO;2025-05-30;
CNPJ_01093;CNPJ_06833;1701;PIX;2025-04-29;
CNPJ_01093;CNPJ_06833;1570;PIX;2025-05-30;
CNPJ_01094;CNPJ_02647;1503;PIX;2025-03-30;
CNPJ_01094;CNPJ_02647;1171;TED;2025-04-29;
CNPJ_01094;CNPJ_06937;1697;PIX;2025-04-29;
CNPJ_01094;CNPJ_06937;2431;PIX;2025-05-30;
CNPJ_01096;CNPJ_00679;1200;BOLETO;2025-03-30;
CNPJ_01096;CNPJ_00679;1063;SISTEMICO;2025-04-29;
CNPJ_01096;CNPJ_00826;1475;PIX;2025-03-30;
CNPJ_01096;CNPJ_00826;1489;TED;2025-05-30;
CNPJ_01096;CNPJ_06493;1608;PIX;2025-03-30;
CNPJ_01096;CNPJ_06493;656;PIX;2025-05-30;
CNPJ_01096;CNPJ_09076;1317;SISTEMICO;2025-03-30;
CNPJ_01096;CNPJ_09076;671;PIX;2025-04-29;
CNPJ_01097;CNPJ_00052;8992;PIX;2025-04-29;
CNPJ_01097;CNPJ_00052;11043;PIX;2025-05-30;
CNPJ_01097;CNPJ_01016;11809;PIX;2025-04-29;
CNPJ_01097;CNPJ_01016;15350;BOLETO;2025-05-30;
CNPJ_01097;CNPJ_01383;10382;PIX;2025-03-30;
CNPJ_01097;CNPJ_01383;4645;PIX;2025-05-30;
CNPJ_01097;CNPJ_02281;20332;TED;2025-04-29;
CNPJ_01097;CNPJ_02281;12733;PIX;2025-05-30;
CNPJ_01097;CNPJ_03216;18883;PIX;2025-03-30;
CNPJ_01097;CNPJ_03216;12812;PIX;2025-04-29;
CNPJ_01097;CNPJ_03958;3377;PIX;2025-03-30;
CNPJ_01097;CNPJ_03958;6358;PIX;2025-05-30;
CNPJ_01097;CNPJ_04461;4148;PIX;2025-03-30;
CNPJ_01097;CNPJ_04461;2371;PIX;2025-05-30;
CNPJ_01097;CNPJ_04822;6829;TED;2025-03-30;
CNPJ_01097;CNPJ_04822;3415;PIX;2025-05-30;
CNPJ_01097;CNPJ_05991;6876;PIX;2025-04-29;
CNPJ_01097;CNPJ_05991;8459;PIX;2025-05-30;
CNPJ_01097;CNPJ_06370;10003;PIX;2025-03-30;
CNPJ_01097;CNPJ_06370;3192;PIX;2025-05-30;
CNPJ_01097;CNPJ_06508;11681;PIX;2025-03-30;
CNPJ_01097;CNPJ_07467;16397;PIX;2025-04-29;
CNPJ_01097;CNPJ_07467;2386;BOLETO;2025-05-30;
CNPJ_01097;CNPJ_07656;18723;BOLETO;2025-04-29;
CNPJ_01097;CNPJ_07656;3345;PIX;2025-05-30;
CNPJ_01097;CNPJ_08869;11047;PIX;2025-03-30;
CNPJ_01097;CNPJ_08869;4636;BOLETO;2025-05-30;
CNPJ_01097;CNPJ_09439;14969;PIX;2025-03-30;
CNPJ_01097;CNPJ_09439;5937;TED;2025-05-30;
CNPJ_01103;CNPJ_01392;269;PIX;2025-03-30;
CNPJ_01103;CNPJ_01392;162;BOLETO;2025-04-29;
CNPJ_01103;CNPJ_03294;682;PIX;2025-03-30;
CNPJ_01103;CNPJ_03294;803;PIX;2025-04-29;
CNPJ_01104;CNPJ_05439;1626;PIX;2025-03-30;
CNPJ_01104;CNPJ_05439;1831;PIX;2025-05-30;
CNPJ_01106;CNPJ_00091;72646;PIX;2025-03-30;
CNPJ_01106;CNPJ_00091;57468;PIX;2025-04-29;
CNPJ_01106;CNPJ_00122;60091;PIX;2025-03-30;
CNPJ_01106;CNPJ_00126;15907;PIX;2025-04-29;
CNPJ_01106;CNPJ_00679;12576;PIX;2025-04-29;
CNPJ_01106;CNPJ_00805;42963;PIX;2025-03-30;
CNPJ_01106;CNPJ_00805;53089;PIX;2025-04-29;
CNPJ_01106;CNPJ_00874;4816;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_00874;10404;PIX;2025-05-30;
CNPJ_01106;CNPJ_01155;36034;PIX;2025-04-29;
CNPJ_01106;CNPJ_01155;44910;PIX;2025-05-30;
CNPJ_01106;CNPJ_01183;81686;PIX;2025-04-29;
CNPJ_01106;CNPJ_01183;59728;PIX;2025-05-30;
CNPJ_01106;CNPJ_01235;112631;PIX;2025-03-30;
CNPJ_01106;CNPJ_01235;20142;PIX;2025-04-29;
CNPJ_01106;CNPJ_01251;56525;PIX;2025-04-29;
CNPJ_01106;CNPJ_01251;69692;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_01395;29199;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_01395;77875;PIX;2025-04-29;
CNPJ_01106;CNPJ_01587;33570;PIX;2025-03-30;
CNPJ_01106;CNPJ_01587;79204;PIX;2025-05-30;
CNPJ_01106;CNPJ_01909;24287;PIX;2025-04-29;
CNPJ_01106;CNPJ_02024;67572;PIX;2025-04-29;
CNPJ_01106;CNPJ_02062;24744;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_02062;30661;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_02111;4421;PIX;2025-04-29;
CNPJ_01106;CNPJ_02111;4157;PIX;2025-05-30;
CNPJ_01106;CNPJ_02303;5516;PIX;2025-03-30;
CNPJ_01106;CNPJ_02303;12599;PIX;2025-05-30;
CNPJ_01106;CNPJ_02378;42655;PIX;2025-04-29;
CNPJ_01106;CNPJ_02378;26883;PIX;2025-05-30;
CNPJ_01106;CNPJ_02603;10604;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_02603;8277;PIX;2025-05-30;
CNPJ_01106;CNPJ_02710;29002;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_02710;6546;PIX;2025-05-30;
CNPJ_01106;CNPJ_02736;45444;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_02736;84428;PIX;2025-05-30;
CNPJ_01106;CNPJ_03103;45335;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_03103;30408;PIX;2025-04-29;
CNPJ_01106;CNPJ_03254;9221;PIX;2025-03-30;
CNPJ_01106;CNPJ_03254;9510;PIX;2025-05-30;
CNPJ_01106;CNPJ_03327;20462;PIX;2025-04-29;
CNPJ_01106;CNPJ_03327;74742;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_03534;43775;TED;2025-04-29;
CNPJ_01106;CNPJ_03534;81410;TED;2025-05-30;
CNPJ_01106;CNPJ_03560;2444;TED;2025-03-30;
CNPJ_01106;CNPJ_03560;4286;SISTEMICO;2025-04-29;
CNPJ_01106;CNPJ_04109;1958;PIX;2025-04-29;
CNPJ_01106;CNPJ_04109;1234;PIX;2025-05-30;
CNPJ_01106;CNPJ_04212;69002;PIX;2025-03-30;
CNPJ_01106;CNPJ_04212;29608;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_04221;34908;PIX;2025-03-30;
CNPJ_01106;CNPJ_04262;18394;PIX;2025-03-30;
CNPJ_01106;CNPJ_04618;75364;PIX;2025-03-30;
CNPJ_01106;CNPJ_04618;102036;PIX;2025-04-29;
CNPJ_01106;CNPJ_04645;18856;PIX;2025-04-29;
CNPJ_01106;CNPJ_04645;16977;PIX;2025-05-30;
CNPJ_01106;CNPJ_04750;101;PIX;2025-03-30;
CNPJ_01106;CNPJ_04771;3514;PIX;2025-04-29;
CNPJ_01106;CNPJ_04771;1523;PIX;2025-05-30;
CNPJ_01106;CNPJ_04813;84097;PIX;2025-04-29;
CNPJ_01106;CNPJ_04813;85813;PIX;2025-05-30;
CNPJ_01106;CNPJ_04822;69608;PIX;2025-03-30;
CNPJ_01106;CNPJ_04822;34416;PIX;2025-04-29;
CNPJ_01106;CNPJ_04935;34069;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_05259;13744;PIX;2025-03-30;
CNPJ_01106;CNPJ_05259;4266;PIX;2025-04-29;
CNPJ_01106;CNPJ_05567;48;PIX;2025-04-29;
CNPJ_01106;CNPJ_05567;69;PIX;2025-05-30;
CNPJ_01106;CNPJ_05602;10104;SISTEMICO;2025-03-30;
CNPJ_01106;CNPJ_05602;6389;PIX;2025-05-30;
CNPJ_01106;CNPJ_05611;27618;PIX;2025-03-30;
CNPJ_01106;CNPJ_05611;43118;PIX;2025-05-30;
CNPJ_01106;CNPJ_05620;26744;PIX;2025-04-29;
CNPJ_01106;CNPJ_05620;23619;PIX;2025-05-30;
CNPJ_01106;CNPJ_05997;2584;PIX;2025-03-30;
CNPJ_01106;CNPJ_05997;888;PIX;2025-05-30;
CNPJ_01106;CNPJ_06097;39881;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_06097;104042;PIX;2025-05-30;
CNPJ_01106;CNPJ_06259;68818;TED;2025-04-29;
CNPJ_01106;CNPJ_06259;130013;PIX;2025-05-30;
CNPJ_01106;CNPJ_06422;2173;PIX;2025-03-30;
CNPJ_01106;CNPJ_06422;2110;PIX;2025-04-29;
CNPJ_01106;CNPJ_06703;26382;PIX;2025-04-29;
CNPJ_01106;CNPJ_06703;22606;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_06746;26762;PIX;2025-04-29;
CNPJ_01106;CNPJ_06746;24488;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_06792;119718;PIX;2025-04-29;
CNPJ_01106;CNPJ_06792;10428;PIX;2025-05-30;
CNPJ_01106;CNPJ_06900;19438;PIX;2025-04-29;
CNPJ_01106;CNPJ_06900;68975;PIX;2025-05-30;
CNPJ_01106;CNPJ_07076;1897;PIX;2025-04-29;
CNPJ_01106;CNPJ_07076;5661;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_07171;11908;PIX;2025-03-30;
CNPJ_01106;CNPJ_07171;11151;PIX;2025-04-29;
CNPJ_01106;CNPJ_07352;98420;PIX;2025-03-30;
CNPJ_01106;CNPJ_07352;108136;SISTEMICO;2025-05-30;
CNPJ_01106;CNPJ_07384;84436;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_07384;58615;PIX;2025-05-30;
CNPJ_01106;CNPJ_07426;106406;PIX;2025-04-29;
CNPJ_01106;CNPJ_07426;42900;PIX;2025-05-30;
CNPJ_01106;CNPJ_07786;24236;PIX;2025-03-30;
CNPJ_01106;CNPJ_07786;50898;PIX;2025-04-29;
CNPJ_01106;CNPJ_08234;6280;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_08234;7061;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_08251;35356;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_08251;20085;PIX;2025-05-30;
CNPJ_01106;CNPJ_08336;17274;PIX;2025-03-30;
CNPJ_01106;CNPJ_08336;37780;PIX;2025-05-30;
CNPJ_01106;CNPJ_08409;77486;PIX;2025-03-30;
CNPJ_01106;CNPJ_08409;70642;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_08692;72061;PIX;2025-04-29;
CNPJ_01106;CNPJ_08692;63198;PIX;2025-05-30;
CNPJ_01106;CNPJ_08708;22383;PIX;2025-04-29;
CNPJ_01106;CNPJ_08708;43648;PIX;2025-05-30;
CNPJ_01106;CNPJ_08894;13152;BOLETO;2025-04-29;
CNPJ_01106;CNPJ_08894;4426;PIX;2025-05-30;
CNPJ_01106;CNPJ_09280;14355;PIX;2025-04-29;
CNPJ_01106;CNPJ_09280;59149;PIX;2025-05-30;
CNPJ_01106;CNPJ_09640;87663;PIX;2025-03-30;
CNPJ_01106;CNPJ_09640;27831;PIX;2025-04-29;
CNPJ_01106;CNPJ_09715;42929;PIX;2025-04-29;
CNPJ_01106;CNPJ_09715;52453;BOLETO;2025-05-30;
CNPJ_01106;CNPJ_09848;104630;PIX;2025-03-30;
CNPJ_01106;CNPJ_09848;44862;PIX;2025-05-30;
CNPJ_01106;CNPJ_09916;58473;BOLETO;2025-03-30;
CNPJ_01106;CNPJ_09916;46868;PIX;2025-04-29;
CNPJ_01110;CNPJ_07116;64;PIX;2025-03-30;
CNPJ_01110;CNPJ_07116;22;PIX;2025-04-29;
CNPJ_01112;CNPJ_00091;107871;PIX;2025-03-30;
CNPJ_01112;CNPJ_00091;69599;TED;2025-04-29;
CNPJ_01112;CNPJ_00122;86743;PIX;2025-03-30;
CNPJ_01112;CNPJ_00122;67015;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_00365;50860;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_00365;87217;PIX;2025-05-30;
CNPJ_01112;CNPJ_00384;172366;PIX;2025-03-30;
CNPJ_01112;CNPJ_00384;73905;SISTEMICO;2025-05-30;
CNPJ_01112;CNPJ_00451;59708;PIX;2025-04-29;
CNPJ_01112;CNPJ_00451;61003;PIX;2025-05-30;
CNPJ_01112;CNPJ_00647;1852;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_00647;953;PIX;2025-05-30;
CNPJ_01112;CNPJ_00679;49826;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_00679;64413;PIX;2025-05-30;
CNPJ_01112;CNPJ_01251;74497;PIX;2025-04-29;
CNPJ_01112;CNPJ_01251;72322;PIX;2025-05-30;
CNPJ_01112;CNPJ_01395;83975;PIX;2025-03-30;
CNPJ_01112;CNPJ_01395;131002;PIX;2025-05-30;
CNPJ_01112;CNPJ_01624;5353;TED;2025-03-30;
CNPJ_01112;CNPJ_01624;6122;PIX;2025-05-30;
CNPJ_01112;CNPJ_01705;28660;PIX;2025-04-29;
CNPJ_01112;CNPJ_01705;10799;PIX;2025-05-30;
CNPJ_01112;CNPJ_01717;86068;PIX;2025-04-29;
CNPJ_01112;CNPJ_01717;78618;PIX;2025-05-30;
CNPJ_01112;CNPJ_01757;53133;PIX;2025-03-30;
CNPJ_01112;CNPJ_01757;36757;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_01767;13762;PIX;2025-04-29;
CNPJ_01112;CNPJ_01767;23171;PIX;2025-05-30;
CNPJ_01112;CNPJ_01952;94724;PIX;2025-03-30;
CNPJ_01112;CNPJ_01952;39370;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_02024;179016;PIX;2025-04-29;
CNPJ_01112;CNPJ_02024;110037;PIX;2025-05-30;
CNPJ_01112;CNPJ_02378;44048;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_02378;20888;PIX;2025-05-30;
CNPJ_01112;CNPJ_02406;242;PIX;2025-03-30;
CNPJ_01112;CNPJ_02406;824;PIX;2025-04-29;
CNPJ_01112;CNPJ_02489;2322;PIX;2025-03-30;
CNPJ_01112;CNPJ_02489;1212;PIX;2025-05-30;
CNPJ_01112;CNPJ_02709;4025;PIX;2025-03-30;
CNPJ_01112;CNPJ_02709;4382;PIX;2025-04-29;
CNPJ_01112;CNPJ_03057;86;BOLETO;2025-03-30;
CNPJ_01112;CNPJ_03057;158;PIX;2025-05-30;
CNPJ_01112;CNPJ_03214;14749;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_03230;16843;TED;2025-04-29;
CNPJ_01112;CNPJ_03230;76947;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_03349;72404;PIX;2025-03-30;
CNPJ_01112;CNPJ_03349;114599;PIX;2025-05-30;
CNPJ_01112;CNPJ_03362;3047;PIX;2025-04-29;
CNPJ_01112;CNPJ_03362;9002;PIX;2025-05-30;
CNPJ_01112;CNPJ_03443;15370;PIX;2025-03-30;
CNPJ_01112;CNPJ_03443;16355;PIX;2025-05-30;
CNPJ_01112;CNPJ_03576;254;TED;2025-04-29;
CNPJ_01112;CNPJ_03576;169;PIX;2025-05-30;
CNPJ_01112;CNPJ_03591;32539;PIX;2025-04-29;
CNPJ_01112;CNPJ_03591;76694;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_03602;44645;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_03741;72290;PIX;2025-04-29;
CNPJ_01112;CNPJ_03741;39230;PIX;2025-05-30;
CNPJ_01112;CNPJ_03869;10131;PIX;2025-04-29;
CNPJ_01112;CNPJ_03869;2187;PIX;2025-05-30;
CNPJ_01112;CNPJ_03888;154333;PIX;2025-04-29;
CNPJ_01112;CNPJ_03888;36921;PIX;2025-05-30;
CNPJ_01112;CNPJ_03918;5899;PIX;2025-03-30;
CNPJ_01112;CNPJ_03918;17272;PIX;2025-04-29;
CNPJ_01112;CNPJ_03923;58314;PIX;2025-04-29;
CNPJ_01112;CNPJ_03923;37962;TED;2025-05-30;
CNPJ_01112;CNPJ_03993;66978;PIX;2025-03-30;
CNPJ_01112;CNPJ_03993;43376;PIX;2025-04-29;
CNPJ_01112;CNPJ_04212;43630;SISTEMICO;2025-04-29;
CNPJ_01112;CNPJ_04212;45798;PIX;2025-05-30;
CNPJ_01112;CNPJ_04281;7195;PIX;2025-04-29;
CNPJ_01112;CNPJ_04281;8766;PIX;2025-05-30;
CNPJ_01112;CNPJ_04453;88568;PIX;2025-05-30;
CNPJ_01112;CNPJ_04457;67593;SISTEMICO;2025-03-30;
CNPJ_01112;CNPJ_04457;90130;PIX;2025-04-29;
CNPJ_01112;CNPJ_04495;1481;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_04495;745;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_04507;7590;PIX;2025-04-29;
CNPJ_01112;CNPJ_04507;12826;PIX;2025-05-30;
CNPJ_01112;CNPJ_04540;25217;PIX;2025-04-29;
CNPJ_01112;CNPJ_04540;72508;SISTEMICO;2025-05-30;
CNPJ_01112;CNPJ_04596;3114;PIX;2025-03-30;
CNPJ_01112;CNPJ_04596;3009;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_04623;21544;BOLETO;2025-03-30;
CNPJ_01112;CNPJ_04623;18183;PIX;2025-05-30;
CNPJ_01112;CNPJ_04813;141421;TED;2025-04-29;
CNPJ_01112;CNPJ_04813;187872;PIX;2025-05-30;
CNPJ_01112;CNPJ_05241;98351;SISTEMICO;2025-03-30;
CNPJ_01112;CNPJ_05241;58602;PIX;2025-05-30;
CNPJ_01112;CNPJ_05350;66188;PIX;2025-04-29;
CNPJ_01112;CNPJ_05573;59279;PIX;2025-04-29;
CNPJ_01112;CNPJ_05573;64951;PIX;2025-05-30;
CNPJ_01112;CNPJ_05639;31039;TED;2025-04-29;
CNPJ_01112;CNPJ_05735;25731;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_05735;64765;PIX;2025-05-30;
CNPJ_01112;CNPJ_06157;29494;PIX;2025-04-29;
CNPJ_01112;CNPJ_06157;57289;PIX;2025-05-30;
CNPJ_01112;CNPJ_06179;60085;SISTEMICO;2025-04-29;
CNPJ_01112;CNPJ_06179;39775;PIX;2025-05-30;
CNPJ_01112;CNPJ_06233;38163;PIX;2025-03-30;
CNPJ_01112;CNPJ_06233;10902;PIX;2025-04-29;
CNPJ_01112;CNPJ_06259;126028;PIX;2025-03-30;
CNPJ_01112;CNPJ_06259;168329;PIX;2025-05-30;
CNPJ_01112;CNPJ_06268;51245;BOLETO;2025-03-30;
CNPJ_01112;CNPJ_06268;34652;PIX;2025-05-30;
CNPJ_01112;CNPJ_06285;60343;PIX;2025-04-29;
CNPJ_01112;CNPJ_06330;5143;PIX;2025-04-29;
CNPJ_01112;CNPJ_06330;17987;SISTEMICO;2025-05-30;
CNPJ_01112;CNPJ_06426;64575;PIX;2025-04-29;
CNPJ_01112;CNPJ_06426;63711;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_06493;23880;PIX;2025-04-29;
CNPJ_01112;CNPJ_06493;12336;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_06627;26315;PIX;2025-04-29;
CNPJ_01112;CNPJ_06627;16840;PIX;2025-05-30;
CNPJ_01112;CNPJ_06704;127765;PIX;2025-03-30;
CNPJ_01112;CNPJ_06894;21375;PIX;2025-03-30;
CNPJ_01112;CNPJ_06894;9383;SISTEMICO;2025-04-29;
CNPJ_01112;CNPJ_06952;44469;PIX;2025-04-29;
CNPJ_01112;CNPJ_06952;96850;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_07064;158960;PIX;2025-04-29;
CNPJ_01112;CNPJ_07064;103447;PIX;2025-05-30;
CNPJ_01112;CNPJ_07208;12104;PIX;2025-03-30;
CNPJ_01112;CNPJ_07208;14452;PIX;2025-04-29;
CNPJ_01112;CNPJ_07249;42846;PIX;2025-03-30;
CNPJ_01112;CNPJ_07249;24146;PIX;2025-05-30;
CNPJ_01112;CNPJ_07250;19589;PIX;2025-03-30;
CNPJ_01112;CNPJ_07250;14320;TED;2025-04-29;
CNPJ_01112;CNPJ_07322;93720;PIX;2025-03-30;
CNPJ_01112;CNPJ_07322;63790;PIX;2025-04-29;
CNPJ_01112;CNPJ_07498;75452;PIX;2025-03-30;
CNPJ_01112;CNPJ_07498;118488;TED;2025-05-30;
CNPJ_01112;CNPJ_07531;41670;PIX;2025-05-30;
CNPJ_01112;CNPJ_07559;14844;BOLETO;2025-03-30;
CNPJ_01112;CNPJ_07559;8894;PIX;2025-05-30;
CNPJ_01112;CNPJ_07735;43283;PIX;2025-04-29;
CNPJ_01112;CNPJ_07735;60617;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_07765;16172;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_07765;139974;PIX;2025-05-30;
CNPJ_01112;CNPJ_07991;72864;BOLETO;2025-04-29;
CNPJ_01112;CNPJ_07991;47302;PIX;2025-05-30;
CNPJ_01112;CNPJ_08007;63524;PIX;2025-03-30;
CNPJ_01112;CNPJ_08007;92795;BOLETO;2025-05-30;
CNPJ_01112;CNPJ_08276;85165;PIX;2025-04-29;
